Gene_ID	module
AgateH2.06G206200	magenta4
AgateH2.06G206500	orangered4
AgateH2.06G206600	brown
AgateH2.06G206800	orangered4
AgateH2.06G206900	darkolivegreen4
AgateH2.06G207000	bisque4
AgateH2.06G207100	firebrick4
AgateH2.06G207400	floralwhite
AgateH2.06G207500	blue
AgateH2.06G207600	darkorange2
AgateH2.06G207700	orangered4
AgateH2.06G207800	white
AgateH2.06G207900	maroon
AgateH2.06G208300	paleturquoise
AgateH2.06G208400	coral1
AgateH2.06G208500	blue
AgateH2.06G208600	blue
AgateH2.06G208700	orangered4
AgateH2.06G208800	coral1
AgateH2.06G208900	violet
AgateH2.06G209000	brown
AgateH2.06G209100	violet
AgateH2.06G209300	darkorange2
AgateH2.06G209400	darkturquoise
AgateH2.06G209500	plum1
AgateH2.06G209600	green
AgateH2.06G209700	blue
AgateH2.06G209800	blue
AgateH2.06G210000	violet
AgateH2.06G210300	bisque4
AgateH2.06G211200	grey60
AgateH2.06G211400	violet
AgateH2.06G211500	red
AgateH2.07G000300	thistle2
AgateH2.07G000900	darkorange
AgateH2.07G001000	orangered4
AgateH2.07G001100	palevioletred3
AgateH2.07G001300	darkgreen
AgateH2.07G001400	firebrick3
AgateH2.07G001600	salmon4
AgateH2.07G001700	firebrick4
AgateH2.07G001900	saddlebrown
AgateH2.07G002200	mediumorchid
AgateH2.07G002300	black
AgateH2.07G002400	violet
AgateH2.07G002600	firebrick4
AgateH2.07G002800	cyan
AgateH2.07G003500	cyan
AgateH2.07G003600	antiquewhite2
AgateH2.07G003800	violet
AgateH2.07G004300	red
AgateH2.07G004500	salmon4
AgateH2.07G004600	magenta4
AgateH2.07G004700	blue
AgateH2.07G004800	violet
AgateH2.07G004900	plum2
AgateH2.07G005100	lightsteelblue1
AgateH2.07G005800	plum1
AgateH2.07G006100	darkturquoise
AgateH2.07G006200	orangered4
AgateH2.07G006300	floralwhite
AgateH2.07G006400	blue
AgateH2.07G006500	magenta
AgateH2.07G006600	firebrick4
AgateH2.07G006900	coral1
AgateH2.07G007300	mediumpurple3
AgateH2.07G007400	darkmagenta
AgateH2.07G007500	greenyellow
AgateH2.07G007700	orangered4
AgateH2.07G008600	floralwhite
AgateH2.07G008800	firebrick4
AgateH2.07G008900	floralwhite
AgateH2.07G009200	plum1
AgateH2.07G009500	saddlebrown
AgateH2.07G009700	black
AgateH2.07G009800	orange
AgateH2.07G010200	darkgrey
AgateH2.07G010300	violet
AgateH2.07G010400	green
AgateH2.07G010900	blue
AgateH2.07G011100	black
AgateH2.07G011200	darkgreen
AgateH2.07G011400	greenyellow
AgateH2.07G011600	brown
AgateH2.07G011700	mediumpurple3
AgateH2.07G012200	darkslateblue
AgateH2.07G012300	antiquewhite2
AgateH2.07G012700	brown
AgateH2.07G012800	lightsteelblue1
AgateH2.07G012900	purple
AgateH2.07G013000	antiquewhite4
AgateH2.07G013100	firebrick4
AgateH2.07G013200	grey60
AgateH2.07G013300	blue
AgateH2.07G013400	purple
AgateH2.07G013700	skyblue4
AgateH2.07G013900	red
AgateH2.07G014000	darkgrey
AgateH2.07G014100	orangered4
AgateH2.07G014300	magenta4
AgateH2.07G014400	magenta
AgateH2.07G014500	indianred3
AgateH2.07G014600	orangered4
AgateH2.07G014700	green
AgateH2.07G015000	green
AgateH2.07G015100	blue
AgateH2.07G015300	orangered4
AgateH2.07G015400	royalblue
AgateH2.07G015500	lightslateblue
AgateH2.07G015700	darkturquoise
AgateH2.07G015900	green
AgateH2.07G016000	lightslateblue
AgateH2.07G016100	salmon4
AgateH2.07G016200	lightyellow
AgateH2.07G016400	darkolivegreen
AgateH2.07G016600	violet
AgateH2.07G016700	floralwhite
AgateH2.07G016800	blue
AgateH2.07G016900	mediumpurple1
AgateH2.07G017000	lightsteelblue1
AgateH2.07G017300	bisque4
AgateH2.07G017600	blue
AgateH2.07G017700	darkorange2
AgateH2.07G017900	darkorange2
AgateH2.07G018000	magenta
AgateH2.07G018300	floralwhite
AgateH2.07G018400	thistle2
AgateH2.07G018600	orangered4
AgateH2.07G018700	red
AgateH2.07G018800	red
AgateH2.07G019000	darkorange
AgateH2.07G019100	darkorange
AgateH2.07G019200	darkorange
AgateH2.07G019300	bisque4
AgateH2.07G019500	red
AgateH2.07G019600	red
AgateH2.07G019900	magenta
AgateH2.07G020000	greenyellow
AgateH2.07G020200	magenta4
AgateH2.07G020300	darkorange2
AgateH2.07G020400	darkred
AgateH2.07G020500	blue2
AgateH2.07G020600	brown
AgateH2.07G020700	brown
AgateH2.07G020800	lightslateblue
AgateH2.07G021300	darkturquoise
AgateH2.07G021400	purple
AgateH2.07G021500	floralwhite
AgateH2.07G021600	mediumpurple4
AgateH2.07G021700	darkred
AgateH2.07G022200	black
AgateH2.07G022600	orange
AgateH2.07G022700	maroon
AgateH2.07G022800	blue
AgateH2.07G022900	yellowgreen
AgateH2.07G023000	magenta4
AgateH2.07G023100	honeydew1
AgateH2.07G023600	lightsteelblue1
AgateH2.07G023800	mediumpurple1
AgateH2.07G023900	darkgrey
AgateH2.07G024100	lightyellow
AgateH2.07G024200	darkslateblue
AgateH2.07G024800	lightslateblue
AgateH2.07G025500	darkslateblue
AgateH2.07G025600	black
AgateH2.07G025700	mediumorchid
AgateH2.07G025800	purple
AgateH2.07G026100	royalblue
AgateH2.07G026300	greenyellow
AgateH2.07G026900	darkturquoise
AgateH2.07G027000	darkmagenta
AgateH2.07G027100	lightslateblue
AgateH2.07G027200	brown
AgateH2.07G027300	magenta4
AgateH2.07G027400	floralwhite
AgateH2.07G027500	honeydew
AgateH2.07G027700	plum2
AgateH2.07G027900	saddlebrown
AgateH2.07G028100	violet
AgateH2.07G028200	black
AgateH2.07G028300	violet
AgateH2.07G028600	firebrick3
AgateH2.07G028800	violet
AgateH2.07G029000	lightsteelblue1
AgateH2.07G029100	red
AgateH2.07G029200	darkolivegreen
AgateH2.07G029600	orange
AgateH2.07G029800	navajowhite2
AgateH2.07G029900	blue
AgateH2.07G030000	coral3
AgateH2.07G030100	magenta
AgateH2.07G030200	magenta
AgateH2.07G030700	yellowgreen
AgateH2.07G030800	darkred
AgateH2.07G031200	darkorange2
AgateH2.07G031500	violet
AgateH2.07G031600	purple
AgateH2.07G031900	brown
AgateH2.07G032000	saddlebrown
AgateH2.07G032100	red
AgateH2.07G032200	greenyellow
AgateH2.07G032400	black
AgateH2.07G032500	violet
AgateH2.07G032600	firebrick4
AgateH2.07G032700	red
AgateH2.07G032800	red
AgateH2.07G032900	darkgrey
AgateH2.07G033000	floralwhite
AgateH2.07G033100	black
AgateH2.07G033200	ivory
AgateH2.07G033300	darkslateblue
AgateH2.07G033400	violet
AgateH2.07G033900	lightslateblue
AgateH2.07G034300	red
AgateH2.07G034400	floralwhite
AgateH2.07G034500	paleturquoise
AgateH2.07G034600	blue
AgateH2.07G034700	magenta
AgateH2.07G034800	royalblue
AgateH2.07G035000	saddlebrown
AgateH2.07G035100	magenta4
AgateH2.07G035900	lightcyan1
AgateH2.07G036100	lightyellow
AgateH2.07G036300	blue
AgateH2.07G036400	paleturquoise
AgateH2.07G036800	orangered4
AgateH2.07G037000	sienna3
AgateH2.07G037100	green
AgateH2.07G037200	antiquewhite4
AgateH2.07G037300	orangered4
AgateH2.07G037500	ivory
AgateH2.07G037600	salmon4
AgateH2.07G037700	white
AgateH2.07G037800	orangered4
AgateH2.07G037900	lightyellow
AgateH2.07G038000	green
AgateH2.07G038300	firebrick4
AgateH2.07G038400	magenta4
AgateH2.07G038700	violet
AgateH2.07G038900	purple
AgateH2.07G039300	lavenderblush3
AgateH2.07G039500	darkgrey
AgateH2.07G040200	purple
AgateH2.07G040400	grey60
AgateH2.07G040500	orangered4
AgateH2.07G040800	magenta4
AgateH2.07G040900	orangered4
AgateH2.07G041000	darkred
AgateH2.07G041100	firebrick3
AgateH2.07G041200	darkred
AgateH2.07G041300	salmon4
AgateH2.07G041600	blue
AgateH2.07G041800	purple
AgateH2.07G041900	mediumorchid
AgateH2.07G042000	magenta
AgateH2.07G042600	lightcyan
AgateH2.07G042800	lavenderblush3
AgateH2.07G042900	firebrick3
AgateH2.07G043200	palevioletred3
AgateH2.07G043300	coral3
AgateH2.07G043600	firebrick3
AgateH2.07G043700	orangered4
AgateH2.07G043800	darkgreen
AgateH2.07G043900	blue
AgateH2.07G044000	firebrick3
AgateH2.07G044300	floralwhite
AgateH2.07G044700	skyblue3
AgateH2.07G044900	violet
AgateH2.07G045300	saddlebrown
AgateH2.07G045400	mediumpurple4
AgateH2.07G045800	maroon
AgateH2.07G045900	orangered4
AgateH2.07G046100	indianred4
AgateH2.07G046300	white
AgateH2.07G046500	blue
AgateH2.07G047000	violet
AgateH2.07G047200	mediumpurple3
AgateH2.07G047300	lightyellow
AgateH2.07G047700	yellowgreen
AgateH2.07G047800	firebrick3
AgateH2.07G047900	white
AgateH2.07G048000	black
AgateH2.07G048700	lightyellow
AgateH2.07G048900	palevioletred2
AgateH2.07G049000	red
AgateH2.07G049100	firebrick4
AgateH2.07G049200	violet
AgateH2.07G049300	firebrick4
AgateH2.07G049400	firebrick4
AgateH2.07G049500	firebrick4
AgateH2.07G049600	firebrick4
AgateH2.07G049700	violet
AgateH2.07G049900	darkmagenta
AgateH2.07G050000	coral
AgateH2.07G050300	violet
AgateH2.07G050400	brown
AgateH2.07G050700	red
AgateH2.07G050800	lightpink3
AgateH2.07G051000	green
AgateH2.07G051300	indianred4
AgateH2.07G051700	magenta
AgateH2.07G052100	plum1
AgateH2.07G052200	orangered4
AgateH2.07G052700	lightyellow
AgateH2.07G054000	saddlebrown
AgateH2.07G054300	black
AgateH2.07G054500	white
AgateH2.07G054600	green
AgateH2.07G055200	firebrick3
AgateH2.07G055700	violet
AgateH2.07G056000	skyblue3
AgateH2.07G056100	green
AgateH2.07G056400	honeydew1
AgateH2.07G056500	blue
AgateH2.07G056600	darkgrey
AgateH2.07G056800	lavenderblush2
AgateH2.07G056900	yellowgreen
AgateH2.07G057000	darkturquoise
AgateH2.07G057600	firebrick3
AgateH2.07G057700	bisque4
AgateH2.07G057800	yellowgreen
AgateH2.07G058100	brown
AgateH2.07G058200	orangered4
AgateH2.07G058300	orangered4
AgateH2.07G058400	royalblue
AgateH2.07G058500	brown4
AgateH2.07G058600	orangered4
AgateH2.07G058700	blue2
AgateH2.07G058800	purple
AgateH2.07G059100	darkgrey
AgateH2.07G059500	cyan
AgateH2.07G059600	green
AgateH2.07G059700	green
AgateH2.07G059800	green
AgateH2.07G060000	magenta4
AgateH2.07G060100	darkorange
AgateH2.07G060200	firebrick3
AgateH2.07G060300	blue
AgateH2.07G060400	white
AgateH2.07G060500	firebrick4
AgateH2.07G060800	brown
AgateH2.07G061100	lavenderblush3
AgateH2.07G061200	green
AgateH2.07G061800	cyan
AgateH2.07G061900	lightcyan1
AgateH2.07G062100	orangered4
AgateH2.07G062400	green
AgateH2.07G062600	firebrick4
AgateH2.07G062700	blue
AgateH2.07G062900	green
AgateH2.07G063000	greenyellow
AgateH2.07G063100	blue
AgateH2.07G063200	magenta
AgateH2.07G063300	navajowhite2
AgateH2.07G063500	blue
AgateH2.07G063700	purple
AgateH2.07G063800	purple
AgateH2.07G063900	violet
AgateH2.07G064000	plum1
AgateH2.07G064100	honeydew
AgateH2.07G064400	floralwhite
AgateH2.07G065000	skyblue3
AgateH2.07G065100	floralwhite
AgateH2.07G065200	darkorange2
AgateH2.07G065300	darkred
AgateH2.07G065400	red
AgateH2.07G066100	greenyellow
AgateH2.07G066300	black
AgateH2.07G066400	lightcyan
AgateH2.07G066800	lightyellow
AgateH2.07G066900	black
AgateH2.07G067000	green
AgateH2.07G067200	orangered4
AgateH2.07G067300	maroon
AgateH2.07G067400	magenta4
AgateH2.07G067800	orangered4
AgateH2.07G068500	orangered4
AgateH2.07G068900	orangered4
AgateH2.07G069100	firebrick4
AgateH2.07G069400	blue
AgateH2.07G069500	orangered3
AgateH2.07G070100	yellowgreen
AgateH2.07G070700	blue2
AgateH2.07G070800	mediumorchid
AgateH2.07G071100	lightpink3
AgateH2.07G071200	orangered3
AgateH2.07G071400	firebrick4
AgateH2.07G071600	purple
AgateH2.07G071700	greenyellow
AgateH2.07G071800	purple
AgateH2.07G071900	orange
AgateH2.07G072100	thistle2
AgateH2.07G072200	cyan
AgateH2.07G073100	black
AgateH2.07G073300	firebrick3
AgateH2.07G073600	blue
AgateH2.07G073700	darkturquoise
AgateH2.07G073800	darkturquoise
AgateH2.07G073900	saddlebrown
AgateH2.07G074000	coral
AgateH2.07G074100	orange
AgateH2.07G074500	lightcyan1
AgateH2.07G074700	sienna3
AgateH2.07G074900	darkorange2
AgateH2.07G075000	sienna3
AgateH2.07G075200	cyan
AgateH2.07G075300	darkred
AgateH2.07G075600	ivory
AgateH2.07G075700	black
AgateH2.07G076100	red
AgateH2.07G076400	blue
AgateH2.07G076700	darkorange2
AgateH2.07G076900	plum1
AgateH2.07G077000	lightcyan1
AgateH2.07G077100	lightslateblue
AgateH2.07G077200	lightpink3
AgateH2.07G077300	purple
AgateH2.07G077400	violet
AgateH2.07G077500	green
AgateH2.07G077600	darkturquoise
AgateH2.07G077700	black
AgateH2.07G078200	magenta
AgateH2.07G078300	brown
AgateH2.07G078400	brown
AgateH2.07G078500	firebrick3
AgateH2.07G078600	firebrick3
AgateH2.07G078700	coral
AgateH2.07G078800	firebrick3
AgateH2.07G078900	magenta
AgateH2.07G079000	brown
AgateH2.07G079100	brown
AgateH2.07G079300	brown
AgateH2.07G079400	brown
AgateH2.07G079500	lightslateblue
AgateH2.07G079600	brown
AgateH2.07G080300	red
AgateH2.07G080500	firebrick3
AgateH2.07G080600	magenta
AgateH2.07G080800	orangered4
AgateH2.07G081000	magenta4
AgateH2.07G081100	violet
AgateH2.07G081200	honeydew
AgateH2.07G081400	saddlebrown
AgateH2.07G081600	saddlebrown
AgateH2.07G082000	coral1
AgateH2.07G082100	lightslateblue
AgateH2.07G082200	lightyellow
AgateH2.07G082300	orangered4
AgateH2.07G082500	brown
AgateH2.07G082900	lightsteelblue1
AgateH2.07G083000	greenyellow
AgateH2.07G083100	greenyellow
AgateH2.07G083200	lightslateblue
AgateH2.07G083400	greenyellow
AgateH2.07G083500	violet
AgateH2.07G083600	paleturquoise
AgateH2.07G083700	darkred
AgateH2.07G084100	greenyellow
AgateH2.07G084200	greenyellow
AgateH2.07G084300	greenyellow
AgateH2.07G084400	greenyellow
AgateH2.07G084600	floralwhite
AgateH2.07G084800	purple
AgateH2.07G084900	orangered3
AgateH2.07G085000	orangered3
AgateH2.07G085100	greenyellow
AgateH2.07G085200	orangered3
AgateH2.07G085400	orangered3
AgateH2.07G085500	greenyellow
AgateH2.07G085600	darkgrey
AgateH2.07G086000	black
AgateH2.07G086400	violet
AgateH2.07G086600	greenyellow
AgateH2.07G086700	greenyellow
AgateH2.07G087200	darkred
AgateH2.07G087300	red
AgateH2.07G087500	paleturquoise
AgateH2.07G087600	darkseagreen3
AgateH2.07G087700	green
AgateH2.07G087800	orangered1
AgateH2.07G087900	paleturquoise
AgateH2.07G088100	firebrick4
AgateH2.07G089000	lavenderblush3
AgateH2.07G089100	violet
AgateH2.07G089200	white
AgateH2.07G089900	antiquewhite2
AgateH2.07G090000	orangered4
AgateH2.07G090600	firebrick3
AgateH2.07G091300	greenyellow
AgateH2.07G091400	floralwhite
AgateH2.07G091500	brown
AgateH2.07G091600	lavenderblush3
AgateH2.07G091700	orangered4
AgateH2.07G091900	magenta4
AgateH2.07G092200	coral2
AgateH2.07G092500	red
AgateH2.07G092600	orangered4
AgateH2.07G092700	black
AgateH2.07G092900	lightcyan
AgateH2.07G093000	lightyellow
AgateH2.07G093100	magenta
AgateH2.07G093200	cyan
AgateH2.07G093400	brown
AgateH2.07G093500	coral3
AgateH2.07G093800	skyblue4
AgateH2.07G093900	salmon4
AgateH2.07G094000	darkturquoise
AgateH2.07G094100	green
AgateH2.07G094200	lightcyan
AgateH2.07G094500	blue
AgateH2.07G094600	darkorange
AgateH2.07G094700	ivory
AgateH2.07G094800	lightcyan
AgateH2.07G094900	darkred
AgateH2.07G095100	darkturquoise
AgateH2.07G095200	palevioletred2
AgateH2.07G095300	magenta4
AgateH2.07G095400	lightcyan1
AgateH2.07G095500	magenta4
AgateH2.07G095700	lightsteelblue1
AgateH2.07G095800	paleturquoise
AgateH2.07G095900	floralwhite
AgateH2.07G096300	purple
AgateH2.07G096400	mediumpurple3
AgateH2.07G096500	orangered4
AgateH2.07G096600	blue
AgateH2.07G096700	skyblue3
AgateH2.07G097000	navajowhite2
AgateH2.07G097100	red
AgateH2.07G097300	lightsteelblue1
AgateH2.07G097400	lightcyan
AgateH2.07G097800	magenta
AgateH2.07G097900	lightslateblue
AgateH2.07G098000	green
AgateH2.07G098100	blue
AgateH2.07G098400	blue
AgateH2.07G098500	darkgrey
AgateH2.07G098800	orangered4
AgateH2.07G098900	darkgrey
AgateH2.07G099000	lightslateblue
AgateH2.07G099200	antiquewhite2
AgateH2.07G099300	sienna4
AgateH2.07G099700	red
AgateH2.07G100200	lightcyan
AgateH2.07G100300	grey60
AgateH2.07G100400	blue
AgateH2.07G100500	red
AgateH2.07G100700	darkmagenta
AgateH2.07G100900	blue
AgateH2.07G101000	blue
AgateH2.07G101100	blue
AgateH2.07G101300	darkseagreen4
AgateH2.07G101400	darkorange2
AgateH2.07G101500	red
AgateH2.07G102300	coral2
AgateH2.07G102500	lavenderblush3
AgateH2.07G102600	salmon4
AgateH2.07G102700	blue2
AgateH2.07G102900	orangered4
AgateH2.07G103300	sienna3
AgateH2.07G103400	lightcyan
AgateH2.07G103700	greenyellow
AgateH2.07G104200	red
AgateH2.07G104400	darkred
AgateH2.07G104800	coral3
AgateH2.07G105500	darkturquoise
AgateH2.07G105600	orangered3
AgateH2.07G105800	indianred4
AgateH2.07G106000	skyblue3
AgateH2.07G106200	lightcyan
AgateH2.07G106400	indianred4
AgateH2.07G106500	red
AgateH2.07G106600	red
AgateH2.07G106800	darkred
AgateH2.07G107100	greenyellow
AgateH2.07G107300	orange
AgateH2.07G107400	blue
AgateH2.07G107500	green
AgateH2.07G107600	magenta
AgateH2.07G108200	darkgrey
AgateH2.07G108300	lightblue4
AgateH2.07G108500	brown4
AgateH2.07G108700	firebrick3
AgateH2.07G108800	firebrick3
AgateH2.07G108900	yellowgreen
AgateH2.07G109000	blue
AgateH2.07G109300	magenta4
AgateH2.07G109400	firebrick3
AgateH2.07G109600	firebrick3
AgateH2.07G109700	firebrick3
AgateH2.07G109900	firebrick3
AgateH2.07G110200	brown
AgateH2.07G110300	blue
AgateH2.07G110600	orangered4
AgateH2.07G110800	firebrick4
AgateH2.07G110900	plum
AgateH2.07G111000	magenta
AgateH2.07G111200	maroon
AgateH2.07G111300	orange
AgateH2.07G111400	lightyellow
AgateH2.07G111500	darkmagenta
AgateH2.07G111600	palevioletred2
AgateH2.07G111700	lightslateblue
AgateH2.07G111800	orangered4
AgateH2.07G111900	lightyellow
AgateH2.07G112000	lightyellow
AgateH2.07G112200	lightyellow
AgateH2.07G112300	mediumorchid
AgateH2.07G112400	darkorange
AgateH2.07G112500	mediumorchid
AgateH2.07G112700	magenta
AgateH2.07G112900	firebrick4
AgateH2.07G113000	magenta
AgateH2.07G113200	violet
AgateH2.07G113600	lightslateblue
AgateH2.07G113700	firebrick4
AgateH2.07G114000	cyan
AgateH2.07G114100	blue
AgateH2.07G114300	orangered4
AgateH2.07G114400	greenyellow
AgateH2.07G114500	magenta
AgateH2.07G114700	thistle2
AgateH2.07G114800	sienna4
AgateH2.07G115100	violet
AgateH2.07G115200	magenta
AgateH2.07G115400	black
AgateH2.07G115500	darkorange2
AgateH2.07G115600	floralwhite
AgateH2.07G115800	darkolivegreen
AgateH2.07G115900	coral
AgateH2.07G116000	mediumpurple3
AgateH2.07G116100	lightyellow
AgateH2.07G116200	lightyellow
AgateH2.07G116300	orangered4
AgateH2.07G116600	orangered4
AgateH2.07G117000	darkgreen
AgateH2.07G117100	salmon2
AgateH2.07G117200	antiquewhite4
AgateH2.07G117500	darkturquoise
AgateH2.07G117800	magenta
AgateH2.07G117900	violet
AgateH2.07G118100	darkseagreen4
AgateH2.07G118200	saddlebrown
AgateH2.07G118400	brown2
AgateH2.07G118600	firebrick3
AgateH2.07G118700	magenta
AgateH2.07G118900	plum1
AgateH2.07G119400	greenyellow
AgateH2.07G119500	darkgreen
AgateH2.07G119600	firebrick4
AgateH2.07G119800	greenyellow
AgateH2.07G119900	orangered4
AgateH2.07G120200	violet
AgateH2.07G120300	mediumpurple3
AgateH2.07G120400	floralwhite
AgateH2.07G120500	mediumpurple4
AgateH2.07G120600	lightyellow
AgateH2.07G120900	purple
AgateH2.07G121100	brown
AgateH2.07G121200	firebrick3
AgateH2.07G121400	black
AgateH2.07G121500	orange
AgateH2.07G121600	orangered4
AgateH2.07G121800	blue
AgateH2.07G122500	grey60
AgateH2.08G000100	black
AgateH2.08G000300	orangered4
AgateH2.08G000400	green
AgateH2.08G000500	darkgreen
AgateH2.08G001500	blue
AgateH2.08G001600	skyblue3
AgateH2.08G001700	yellowgreen
AgateH2.08G001800	lightcoral
AgateH2.08G002300	cyan
AgateH2.08G002500	magenta
AgateH2.08G002600	greenyellow
AgateH2.08G002700	green
AgateH2.08G002800	green
AgateH2.08G003000	violet
AgateH2.08G003300	black
AgateH2.08G003500	darkslateblue
AgateH2.08G004000	green
AgateH2.08G004400	darkgrey
AgateH2.08G004500	orangered4
AgateH2.08G004600	firebrick3
AgateH2.08G004700	orangered4
AgateH2.08G004800	violet
AgateH2.08G004900	antiquewhite4
AgateH2.08G005000	darkslateblue
AgateH2.08G005500	brown
AgateH2.08G005800	thistle2
AgateH2.08G005900	mediumpurple3
AgateH2.08G006000	darkslateblue
AgateH2.08G006100	darkgreen
AgateH2.08G006200	saddlebrown
AgateH2.08G006300	magenta
AgateH2.08G006500	paleturquoise
AgateH2.08G006600	lightcyan
AgateH2.08G006700	cyan
AgateH2.08G006800	violet
AgateH2.08G006900	sienna3
AgateH2.08G007000	plum
AgateH2.08G007100	lightyellow
AgateH2.08G007200	black
AgateH2.08G007400	cyan
AgateH2.08G007900	brown
AgateH2.08G008100	purple
AgateH2.08G008500	darkgreen
AgateH2.08G008700	darkgreen
AgateH2.08G008800	magenta
AgateH2.08G008900	white
AgateH2.08G009100	red
AgateH2.08G009400	greenyellow
AgateH2.08G009500	floralwhite
AgateH2.08G009600	orange
AgateH2.08G009700	darkgreen
AgateH2.08G009800	coral
AgateH2.08G009900	orangered4
AgateH2.08G010000	darkorange2
AgateH2.08G010200	red
AgateH2.08G010400	violet
AgateH2.08G010500	saddlebrown
AgateH2.08G010600	plum1
AgateH2.08G010700	orangered4
AgateH2.08G010900	lightcyan
AgateH2.08G011000	saddlebrown
AgateH2.08G011100	lightslateblue
AgateH2.08G011600	firebrick4
AgateH2.08G011700	plum1
AgateH2.08G011800	orangered4
AgateH2.08G012000	darkorange2
AgateH2.08G012200	mediumpurple3
AgateH2.08G012300	violet
AgateH2.08G012400	sienna3
AgateH2.08G012600	green
AgateH2.08G012900	red
AgateH2.08G013600	red
AgateH2.08G013800	cyan
AgateH2.08G013900	darkorange
AgateH2.08G014100	orangered4
AgateH2.08G014300	lightyellow
AgateH2.08G014500	green
AgateH2.08G014600	violet
AgateH2.08G014900	black
AgateH2.08G015100	brown
AgateH2.08G015400	coral3
AgateH2.08G015800	lightslateblue
AgateH2.08G016100	magenta
AgateH2.08G016200	greenyellow
AgateH2.08G016500	darkmagenta
AgateH2.08G016700	firebrick4
AgateH2.08G016800	darkorange
AgateH2.08G017100	violet
AgateH2.08G017200	orangered4
AgateH2.08G017400	greenyellow
AgateH2.08G017500	orangered4
AgateH2.08G017600	orangered4
AgateH2.08G017700	green
AgateH2.08G017900	darkturquoise
AgateH2.08G018100	orange
AgateH2.08G018200	green
AgateH2.08G018400	red
AgateH2.08G018500	cyan
AgateH2.08G018600	white
AgateH2.08G018700	orangered4
AgateH2.08G018800	firebrick4
