Gene_ID	module	ID
AgateH2.11G032100	saddlebrown	AS029
AgateH2.23G051400	saddlebrown	AS029
AgateH2.05G087600	saddlebrown	AS029
AgateH2.1Z011200	saddlebrown	AS029
AgateH2.10G098400	saddlebrown	AS029
AgateH2.03G058000	saddlebrown	AS029
AgateH2.25G058400	saddlebrown	AS029
AgateH2.04G155600	saddlebrown	AS029
AgateH2.12G121500	saddlebrown	AS029
AgateH2.14G064800	saddlebrown	AS029
AgateH2.05G087700	saddlebrown	AS029
AgateH2.25G025800	saddlebrown	AS029
AgateH2.30G026100	saddlebrown	AS029
AgateH2.02G145300	saddlebrown	AS029
AgateH2.30G039000	saddlebrown	AS029
AgateH2.06G059700	saddlebrown	AS029
AgateH2.16G084400	saddlebrown	AS029
AgateH2.15G067400	saddlebrown	AS029
AgateH2.27G040500	saddlebrown	AS029
AgateH2.1Z009700	saddlebrown	AS029
AgateH2.01G037900	saddlebrown	AS029
AgateH2.1Z012900	saddlebrown	AS029
AgateH2.24G067500	saddlebrown	AS029
AgateH2.03G235300	saddlebrown	AS029
AgateH2.05G256200	saddlebrown	AS029
AgateH2.03G284400	saddlebrown	AS029
AgateH2.04G091100	saddlebrown	AS029
AgateH2.01G134500	saddlebrown	AS029
AgateH2.04G310500	saddlebrown	AS029
AgateH2.16G090600	saddlebrown	AS029
AgateH2.21G002500	saddlebrown	AS029
AgateH2.09G180100	saddlebrown	AS029
